FULL SYSTEM TEST
---------------
Populating A and B...
Calculating reference values of C...
CWRITE: low word, high word, address 0 | 0 @300 @308
row: 31, col: 42 | got: 988a, expected 988a [OK]
row: 31, col: 43 | got: 9697, expected 9697 [OK]
row: 31, col: 44 | got: c38a, expected c38a [OK]
row: 31, col: 45 | got: 501f, expected 501f [OK]
row: 31, col: 46 | got: d6b7, expected d6b7 [OK]
row: 31, col: 47 | got: a78f, expected a78f [OK]
row: 31, col: 48 | got: 6fc9, expected 6fc9 [OK]
row: 31, col: 49 | got: e723, expected e723 [OK]
row: 31, col: 50 | got: 595d, expected 595d [OK]
row: 31, col: 51 | got: 2cfe, expected 2cfe [OK]
row: 31, col: 52 | got: c5f0, expected c5f0 [OK]
row: 31, col: 53 | got: a94c, expected a94c [OK]
row: 31, col: 54 | got: 6238, expected 6238 [OK]
row: 31, col: 55 | got: 60bb, expected 60bb [OK]
row: 31, col: 56 | got: a29e, expected a29e [OK]
row: 31, col: 57 | got: ede0, expected ede0 [OK]
row: 31, col: 58 | got: d437, expected d437 [OK]
row: 31, col: 59 | got: d149, expected d149 [OK]
row: 31, col: 60 | got: 14e7, expected 14e7 [OK]
row: 31, col: 61 | got: a720, expected a720 [OK]
row: 31, col: 62 | got: 115b, expected 115b [OK]
row: 31, col: 63 | got: 1a05, expected 1a05 [OK]
row: 32, col: 0 | got: 8456, expected 8456 [OK]
row: 32, col: 1 | got: 71e, expected 71e [OK]
row: 32, col: 2 | got: a98b, expected a98b [OK]
row: 32, col: 3 | got: 9a4b, expected 9a4b [OK]
row: 32, col: 4 | got: 9f65, expected 9f65 [OK]
row: 32, col: 5 | got: aa8c, expected aa8c [OK]
row: 32, col: 6 | got: 4d4c, expected 4d4c [OK]
row: 32, col: 7 | got: bce, expected bce [OK]
row: 32, col: 8 | got: fc5, expected fc5 [OK]
row: 32, col: 9 | got: 9ffb, expected 9ffb [OK]
row: 32, col: 10 | got: 73ec, expected 73ec [OK]
row: 32, col: 11 | got: 612b, expected 612b [OK]
row: 32, col: 12 | got: 475b, expected 475b [OK]
row: 32, col: 13 | got: 8efe, expected 8efe [OK]
row: 32, col: 14 | got: 42db, expected 42db [OK]
row: 32, col: 15 | got: 7418, expected 7418 [OK]
row: 32, col: 16 | got: 3c4, expected 3c4 [OK]
row: 32, col: 17 | got: 7e07, expected 7e07 [OK]
row: 32, col: 18 | got: a640, expected a640 [OK]
row: 32, col: 19 | got: a396, expected a396 [OK]
row: 32, col: 20 | got: 2f62, expected 2f62 [OK]
row: 32, col: 21 | got: 9cc6, expected 9cc6 [OK]
row: 32, col: 22 | got: 17d, expected 17d [OK]
row: 32, col: 23 | got: a8c3, expected a8c3 [OK]
row: 32, col: 24 | got: 55df, expected 55df [OK]
row: 32, col: 25 | got: 8a7, expected 8a7 [OK]
row: 32, col: 26 | got: 362b, expected 362b [OK]
row: 32, col: 27 | got: d268, expected d268 [OK]
row: 32, col: 28 | got: 74b3, expected 74b3 [OK]
row: 32, col: 29 | got: ae8f, expected ae8f [OK]
row: 32, col: 30 | got: 1e45, expected 1e45 [OK]
row: 32, col: 31 | got: 24d7, expected 24d7 [OK]
row: 32, col: 32 | got: 22df, expected 22df [OK]
row: 32, col: 33 | got: 6a15, expected 6a15 [OK]
row: 32, col: 34 | got: d20c, expected d20c [OK]
row: 32, col: 35 | got: 167a, expected 167a [OK]
row: 32, col: 36 | got: fc73, expected fc73 [OK]
row: 32, col: 37 | got: 3c1, expected 3c1 [OK]
row: 32, col: 38 | got: 4bf5, expected 4bf5 [OK]
row: 32, col: 39 | got: 6ada, expected 6ada [OK]
row: 32, col: 40 | got: b4da, expected b4da [OK]
row: 32, col: 41 | got: ee1d, expected ee1d [OK]
row: 32, col: 42 | got: 74c6, expected 74c6 [OK]
row: 32, col: 43 | got: 1a16, expected 1a16 [OK]
row: 32, col: 44 | got: d5eb, expected d5eb [OK]
row: 32, col: 45 | got: 8e07, expected 8e07 [OK]
row: 32, col: 46 | got: a3c1, expected a3c1 [OK]
row: 32, col: 47 | got: 4de8, expected 4de8 [OK]
row: 32, col: 48 | got: 964a, expected 964a [OK]
row: 32, col: 49 | got: aad0, expected aad0 [OK]
row: 32, col: 50 | got: 24dc, expected 24dc [OK]
row: 32, col: 51 | got: ebcf, expected ebcf [OK]
row: 32, col: 52 | got: 2ebb, expected 2ebb [OK]
row: 32, col: 53 | got: 98b2, expected 98b2 [OK]
row: 32, col: 54 | got: 35ec, expected 35ec [OK]
row: 32, col: 55 | got: 5218, expected 5218 [OK]
row: 32, col: 56 | got: ce5e, expected ce5e [OK]
row: 32, col: 57 | got: 1f31, expected 1f31 [OK]
row: 32, col: 58 | got: f8b5, expected f8b5 [OK]
row: 32, col: 59 | got: 7791, expected 7791 [OK]
row: 32, col: 60 | got: cea8, expected cea8 [OK]
row: 32, col: 61 | got: 52bd, expected 52bd [OK]
row: 32, col: 62 | got: 573, expected 573 [OK]
row: 32, col: 63 | got: a1aa, expected a1aa [OK]
row: 33, col: 0 | got: 55a, expected 55a [OK]
row: 33, col: 1 | got: e985, expected e985 [OK]
row: 33, col: 2 | got: 2b77, expected 2b77 [OK]
row: 33, col: 3 | got: 36c6, expected 36c6 [OK]
row: 33, col: 4 | got: a337, expected a337 [OK]
row: 33, col: 5 | got: 62a9, expected 62a9 [OK]
row: 33, col: 6 | got: 5907, expected 5907 [OK]
row: 33, col: 7 | got: a45d, expected a45d [OK]
row: 33, col: 8 | got: 9638, expected 9638 [OK]
row: 33, col: 9 | got: e3a5, expected e3a5 [OK]
row: 33, col: 10 | got: d9c, expected d9c [OK]
row: 33, col: 11 | got: 8ce6, expected 8ce6 [OK]
row: 33, col: 12 | got: 99d2, expected 99d2 [OK]
row: 33, col: 13 | got: 7f4e, expected 7f4e [OK]
row: 33, col: 14 | got: c395, expected c395 [OK]
row: 33, col: 15 | got: 2d2c, expected 2d2c [OK]
row: 33, col: 16 | got: ac9d, expected ac9d [OK]
row: 33, col: 17 | got: 41e7, expected 41e7 [OK]
row: 33, col: 18 | got: 9b6e, expected 9b6e [OK]
row: 33, col: 19 | got: fba1, expected fba1 [OK]
row: 33, col: 20 | got: 6fd5, expected 6fd5 [OK]
row: 33, col: 21 | got: 7a5e, expected 7a5e [OK]
row: 33, col: 22 | got: 6d6b, expected 6d6b [OK]
row: 33, col: 23 | got: 9c7a, expected 9c7a [OK]
row: 33, col: 24 | got: 62ec, expected 62ec [OK]
row: 33, col: 25 | got: 5ae1, expected 5ae1 [OK]
row: 33, col: 26 | got: c25c, expected c25c [OK]
row: 33, col: 27 | got: 5d7c, expected 5d7c [OK]
row: 33, col: 28 | got: a3c, expected a3c [OK]
row: 33, col: 29 | got: 13f8, expected 13f8 [OK]
row: 33, col: 30 | got: 58d1, expected 58d1 [OK]
row: 33, col: 31 | got: ac2a, expected ac2a [OK]
row: 33, col: 32 | got: 4712, expected 4712 [OK]
row: 33, col: 33 | got: c36e, expected c36e [OK]
row: 33, col: 34 | got: f52f, expected f52f [OK]
row: 33, col: 35 | got: ec39, expected ec39 [OK]
row: 33, col: 36 | got: ee56, expected ee56 [OK]
row: 33, col: 37 | got: 6152, expected 6152 [OK]
row: 33, col: 38 | got: a299, expected a299 [OK]
row: 33, col: 39 | got: 9eef, expected 9eef [OK]
row: 33, col: 40 | got: c41, expected c41 [OK]
row: 33, col: 41 | got: 916b, expected 916b [OK]
row: 33, col: 42 | got: 8097, expected 8097 [OK]
row: 33, col: 43 | got: 30fe, expected 30fe [OK]
row: 33, col: 44 | got: c38a, expected c38a [OK]
row: 33, col: 45 | got: a8c9, expected a8c9 [OK]
row: 33, col: 46 | got: ede, expected ede [OK]
row: 33, col: 47 | got: 2b66, expected 2b66 [OK]
row: 33, col: 48 | got: 4a2f, expected 4a2f [OK]
row: 33, col: 49 | got: e0d1, expected e0d1 [OK]
row: 33, col: 50 | got: b3c2, expected b3c2 [OK]
row: 33, col: 51 | got: 363c, expected 363c [OK]
row: 33, col: 52 | got: ff29, expected ff29 [OK]
row: 33, col: 53 | got: ea3f, expected ea3f [OK]
row: 33, col: 54 | got: 54d2, expected 54d2 [OK]
row: 33, col: 55 | got: 85ab, expected 85ab [OK]
row: 33, col: 56 | got: 6613, expected 6613 [OK]
row: 33, col: 57 | got: 4850, expected 4850 [OK]
row: 33, col: 58 | got: 1b0c, expected 1b0c [OK]
row: 33, col: 59 | got: c803, expected c803 [OK]
row: 33, col: 60 | got: 4727, expected 4727 [OK]
row: 33, col: 61 | got: 27e2, expected 27e2 [OK]
row: 33, col: 62 | got: 54ef, expected 54ef [OK]
row: 33, col: 63 | got: 340f, expected 340f [OK]
row: 34, col: 0 | got: c3ad, expected c3ad [OK]
row: 34, col: 1 | got: 9514, expected 9514 [OK]
row: 34, col: 2 | got: ca9b, expected ca9b [OK]
row: 34, col: 3 | got: 7673, expected 7673 [OK]
row: 34, col: 4 | got: 16a2, expected 16a2 [OK]
row: 34, col: 5 | got: b7b9, expected b7b9 [OK]
row: 34, col: 6 | got: 4387, expected 4387 [OK]
row: 34, col: 7 | got: 79b5, expected 79b5 [OK]
row: 34, col: 8 | got: d251, expected d251 [OK]
row: 34, col: 9 | got: 425d, expected 425d [OK]
row: 34, col: 10 | got: ff12, expected ff12 [OK]
row: 34, col: 11 | got: cfea, expected cfea [OK]
row: 34, col: 12 | got: b12c, expected b12c [OK]
row: 34, col: 13 | got: dff0, expected dff0 [OK]
row: 34, col: 14 | got: dce8, expected dce8 [OK]
row: 34, col: 15 | got: a709, expected a709 [OK]
row: 34, col: 16 | got: a02c, expected a02c [OK]
row: 34, col: 17 | got: b440, expected b440 [OK]
row: 34, col: 18 | got: 546d, expected 546d [OK]
row: 34, col: 19 | got: 5760, expected 5760 [OK]
row: 34, col: 20 | got: 1bba, expected 1bba [OK]
row: 34, col: 21 | got: bc06, expected bc06 [OK]
row: 34, col: 22 | got: 5a07, expected 5a07 [OK]
row: 34, col: 23 | got: de87, expected de87 [OK]
row: 34, col: 24 | got: b782, expected b782 [OK]
row: 34, col: 25 | got: 38e8, expected 38e8 [OK]
row: 34, col: 26 | got: 17b6, expected 17b6 [OK]
row: 34, col: 27 | got: ac54, expected ac54 [OK]
row: 34, col: 28 | got: 724d, expected 724d [OK]
row: 34, col: 29 | got: 7a1, expected 7a1 [OK]
row: 34, col: 30 | got: 5c99, expected 5c99 [OK]
row: 34, col: 31 | got: eca7, expected eca7 [OK]
row: 34, col: 32 | got: 794a, expected 794a [OK]
row: 34, col: 33 | got: 975d, expected 975d [OK]
row: 34, col: 34 | got: 91e8, expected 91e8 [OK]
row: 34, col: 35 | got: ccb6, expected ccb6 [OK]
row: 34, col: 36 | got: c612, expected c612 [OK]
row: 34, col: 37 | got: cf4e, expected cf4e [OK]
row: 34, col: 38 | got: d4e4, expected d4e4 [OK]
row: 34, col: 39 | got: d4c6, expected d4c6 [OK]
row: 34, col: 40 | got: 373e, expected 373e [OK]
row: 34, col: 41 | got: f1d9, expected f1d9 [OK]
row: 34, col: 42 | got: e6fb, expected e6fb [OK]
row: 34, col: 43 | got: 6d92, expected 6d92 [OK]
row: 34, col: 44 | got: 4735, expected 4735 [OK]
row: 34, col: 45 | got: 92ef, expected 92ef [OK]
row: 34, col: 46 | got: d227, expected d227 [OK]
row: 34, col: 47 | got: 36a5, expected 36a5 [OK]
row: 34, col: 48 | got: aa79, expected aa79 [OK]
row: 34, col: 49 | got: 440f, expected 440f [OK]
row: 34, col: 50 | got: f425, expected f425 [OK]
row: 34, col: 51 | got: 2ca5, expected 2ca5 [OK]
row: 34, col: 52 | got: aaba, expected aaba [OK]
row: 34, col: 53 | got: 5555, expected 5555 [OK]
row: 34, col: 54 | got: 3c6e, expected 3c6e [OK]
row: 34, col: 55 | got: 78af, expected 78af [OK]
row: 34, col: 56 | got: 3996, expected 3996 [OK]
row: 34, col: 57 | got: e00f, expected e00f [OK]
row: 34, col: 58 | got: b62, expected b62 [OK]
row: 34, col: 59 | got: 6897, expected 6897 [OK]
row: 34, col: 60 | got: 142d, expected 142d [OK]
row: 34, col: 61 | got: efa2, expected efa2 [OK]
row: 34, col: 62 | got: 533f, expected 533f [OK]
row: 34, col: 63 | got: d17d, expected d17d [OK]
row: 35, col: 0 | got: 55e4, expected 55e4 [OK]
row: 35, col: 1 | got: 7ad0, expected 7ad0 [OK]
row: 35, col: 2 | got: a5fe, expected a5fe [OK]
row: 35, col: 3 | got: eaa4, expected eaa4 [OK]
row: 35, col: 4 | got: 1585, expected 1585 [OK]
row: 35, col: 5 | got: 2ce7, expected 2ce7 [OK]
row: 35, col: 6 | got: 14d6, expected 14d6 [OK]
row: 35, col: 7 | got: 9248, expected 9248 [OK]
row: 35, col: 8 | got: 334, expected 334 [OK]
row: 35, col: 9 | got: a070, expected a070 [OK]
row: 35, col: 10 | got: 3db5, expected 3db5 [OK]
row: 35, col: 11 | got: 6042, expected 6042 [OK]
row: 35, col: 12 | got: 42b, expected 42b [OK]
row: 35, col: 13 | got: 1bce, expected 1bce [OK]
row: 35, col: 14 | got: bc41, expected bc41 [OK]
row: 35, col: 15 | got: bd36, expected bd36 [OK]
row: 35, col: 16 | got: 4756, expected 4756 [OK]
row: 35, col: 17 | got: 7c90, expected 7c90 [OK]
row: 35, col: 18 | got: 1265, expected 1265 [OK]
row: 35, col: 19 | got: cf0, expected cf0 [OK]
row: 35, col: 20 | got: 3464, expected 3464 [OK]
row: 35, col: 21 | got: 2925, expected 2925 [OK]
row: 35, col: 22 | got: 5591, expected 5591 [OK]
row: 35, col: 23 | got: 49c8, expected 49c8 [OK]
row: 35, col: 24 | got: 8790, expected 8790 [OK]
row: 35, col: 25 | got: b28c, expected b28c [OK]
row: 35, col: 26 | got: 5204, expected 5204 [OK]
row: 35, col: 27 | got: be5e, expected be5e [OK]
row: 35, col: 28 | got: c3e6, expected c3e6 [OK]
row: 35, col: 29 | got: 4e76, expected 4e76 [OK]
row: 35, col: 30 | got: 7667, expected 7667 [OK]
row: 35, col: 31 | got: 4b1a, expected 4b1a [OK]
row: 35, col: 32 | got: 2f94, expected 2f94 [OK]
row: 35, col: 33 | got: d9b9, expected d9b9 [OK]
row: 35, col: 34 | got: f041, expected f041 [OK]
row: 35, col: 35 | got: c351, expected c351 [OK]
row: 35, col: 36 | got: 7c8c, expected 7c8c [OK]
row: 35, col: 37 | got: a503, expected a503 [OK]
row: 35, col: 38 | got: 451b, expected 451b [OK]
row: 35, col: 39 | got: a9a0, expected a9a0 [OK]
row: 35, col: 40 | got: e798, expected e798 [OK]
row: 35, col: 41 | got: 74b6, expected 74b6 [OK]
row: 35, col: 42 | got: 20e9, expected 20e9 [OK]
row: 35, col: 43 | got: 32c4, expected 32c4 [OK]
row: 35, col: 44 | got: 1fc5, expected 1fc5 [OK]
row: 35, col: 45 | got: 6198, expected 6198 [OK]
row: 35, col: 46 | got: 86b1, expected 86b1 [OK]
row: 35, col: 47 | got: 9adb, expected 9adb [OK]
row: 35, col: 48 | got: fbff, expected fbff [OK]
row: 35, col: 49 | got: d443, expected d443 [OK]
row: 35, col: 50 | got: 443a, expected 443a [OK]
row: 35, col: 51 | got: bc27, expected bc27 [OK]
row: 35, col: 52 | got: bbb6, expected bbb6 [OK]
row: 35, col: 53 | got: bc71, expected bc71 [OK]
row: 35, col: 54 | got: ab33, expected ab33 [OK]
row: 35, col: 55 | got: 8a2a, expected 8a2a [OK]
row: 35, col: 56 | got: e11c, expected e11c [OK]
row: 35, col: 57 | got: f120, expected f120 [OK]
row: 35, col: 58 | got: 240d, expected 240d [OK]
row: 35, col: 59 | got: a100, expected a100 [OK]
row: 35, col: 60 | got: bc31, expected bc31 [OK]
row: 35, col: 61 | got: fbc, expected fbc [OK]
row: 35, col: 62 | got: ef3, expected ef3 [OK]
row: 35, col: 63 | got: 3d87, expected 3d87 [OK]
row: 36, col: 0 | got: 585, expected 585 [OK]
row: 36, col: 1 | got: 19c, expected 19c [OK]
row: 36, col: 2 | got: 8c27, expected 8c27 [OK]
row: 36, col: 3 | got: b961, expected b961 [OK]
row: 36, col: 4 | got: 9011, expected 9011 [OK]
row: 36, col: 5 | got: be26, expected be26 [OK]
row: 36, col: 6 | got: ee49, expected ee49 [OK]
row: 36, col: 7 | got: bc10, expected bc10 [OK]
row: 36, col: 8 | got: 1ef3, expected 1ef3 [OK]
row: 36, col: 9 | got: 9de1, expected 9de1 [OK]
row: 36, col: 10 | got: 50c9, expected 50c9 [OK]
row: 36, col: 11 | got: fbef, expected fbef [OK]
row: 36, col: 12 | got: fad4, expected fad4 [OK]
row: 36, col: 13 | got: d4f7, expected d4f7 [OK]
row: 36, col: 14 | got: e540, expected e540 [OK]
row: 36, col: 15 | got: 1339, expected 1339 [OK]
row: 36, col: 16 | got: 7487, expected 7487 [OK]
row: 36, col: 17 | got: a0f3, expected a0f3 [OK]
row: 36, col: 18 | got: d86d, expected d86d [OK]
row: 36, col: 19 | got: ede9, expected ede9 [OK]
row: 36, col: 20 | got: b764, expected b764 [OK]
row: 36, col: 21 | got: 3a2e, expected 3a2e [OK]
row: 36, col: 22 | got: 8dd7, expected 8dd7 [OK]
row: 36, col: 23 | got: f359, expected f359 [OK]
row: 36, col: 24 | got: bb10, expected bb10 [OK]
row: 36, col: 25 | got: daf2, expected daf2 [OK]
row: 36, col: 26 | got: 4fc, expected 4fc [OK]
row: 36, col: 27 | got: 52df, expected 52df [OK]
row: 36, col: 28 | got: 4ca1, expected 4ca1 [OK]
row: 36, col: 29 | got: aff6, expected aff6 [OK]
row: 36, col: 30 | got: 73e, expected 73e [OK]
row: 36, col: 31 | got: b2d8, expected b2d8 [OK]
row: 36, col: 32 | got: ec11, expected ec11 [OK]
row: 36, col: 33 | got: 28cf, expected 28cf [OK]
row: 36, col: 34 | got: 6a1d, expected 6a1d [OK]
row: 36, col: 35 | got: 11e1, expected 11e1 [OK]
row: 36, col: 36 | got: be1b, expected be1b [OK]
row: 36, col: 37 | got: 870d, expected 870d [OK]
row: 36, col: 38 | got: 41c4, expected 41c4 [OK]
row: 36, col: 39 | got: 9f2c, expected 9f2c [OK]
row: 36, col: 40 | got: 93c0, expected 93c0 [OK]
row: 36, col: 41 | got: 948a, expected 948a [OK]
row: 36, col: 42 | got: 86e, expected 86e [OK]
row: 36, col: 43 | got: 2267, expected 2267 [OK]
row: 36, col: 44 | got: 9690, expected 9690 [OK]
row: 36, col: 45 | got: 9d76, expected 9d76 [OK]
row: 36, col: 46 | got: 90ac, expected 90ac [OK]
row: 36, col: 47 | got: fe12, expected fe12 [OK]
row: 36, col: 48 | got: 49ee, expected 49ee [OK]
row: 36, col: 49 | got: 6fb9, expected 6fb9 [OK]
row: 36, col: 50 | got: 807d, expected 807d [OK]
row: 36, col: 51 | got: 9142, expected 9142 [OK]
row: 36, col: 52 | got: 6d86, expected 6d86 [OK]
row: 36, col: 53 | got: 17e, expected 17e [OK]
row: 36, col: 54 | got: 8aa7, expected 8aa7 [OK]
row: 36, col: 55 | got: b11c, expected b11c [OK]
row: 36, col: 56 | got: 9563, expected 9563 [OK]
row: 36, col: 57 | got: 1025, expected 1025 [OK]
row: 36, col: 58 | got: ed9e, expected ed9e [OK]
row: 36, col: 59 | got: f647, expected f647 [OK]
row: 36, col: 60 | got: 293f, expected 293f [OK]
row: 36, col: 61 | got: 106d, expected 106d [OK]
row: 36, col: 62 | got: e4fe, expected e4fe [OK]
row: 36, col: 63 | got: c473, expected c473 [OK]
row: 37, col: 0 | got: 8f10, expected 8f10 [OK]
row: 37, col: 1 | got: 5a24, expected 5a24 [OK]
row: 37, col: 2 | got: de0b, expected de0b [OK]
row: 37, col: 3 | got: a05, expected a05 [OK]
row: 37, col: 4 | got: 4585, expected 4585 [OK]
row: 37, col: 5 | got: 6728, expected 6728 [OK]
row: 37, col: 6 | got: 89f1, expected 89f1 [OK]
row: 37, col: 7 | got: e0b6, expected e0b6 [OK]
row: 37, col: 8 | got: dd4e, expected dd4e [OK]
row: 37, col: 9 | got: 718, expected 718 [OK]
row: 37, col: 10 | got: a357, expected a357 [OK]
row: 37, col: 11 | got: 8c82, expected 8c82 [OK]
row: 37, col: 12 | got: a733, expected a733 [OK]
row: 37, col: 13 | got: 300c, expected 300c [OK]
row: 37, col: 14 | got: c2a, expected c2a [OK]
row: 37, col: 15 | got: 454c, expected 454c [OK]
row: 37, col: 16 | got: 4b81, expected 4b81 [OK]
row: 37, col: 17 | got: 78ac, expected 78ac [OK]
row: 37, col: 18 | got: 91f1, expected 91f1 [OK]
row: 37, col: 19 | got: e633, expected e633 [OK]
row: 37, col: 20 | got: 4ba7, expected 4ba7 [OK]
row: 37, col: 21 | got: 595a, expected 595a [OK]
row: 37, col: 22 | got: 6d58, expected 6d58 [OK]
row: 37, col: 23 | got: e20, expected e20 [OK]
row: 37, col: 24 | got: 960b, expected 960b [OK]
row: 37, col: 25 | got: 517e, expected 517e [OK]
row: 37, col: 26 | got: b3ae, expected b3ae [OK]
row: 37, col: 27 | got: 5df9, expected 5df9 [OK]
row: 37, col: 28 | got: e139, expected e139 [OK]
row: 37, col: 29 | got: 2cca, expected 2cca [OK]
row: 37, col: 30 | got: c704, expected c704 [OK]
row: 37, col: 31 | got: 95a4, expected 95a4 [OK]
row: 37, col: 32 | got: 6342, expected 6342 [OK]
row: 37, col: 33 | got: 382b, expected 382b [OK]
row: 37, col: 34 | got: c29e, expected c29e [OK]
row: 37, col: 35 | got: d391, expected d391 [OK]
row: 37, col: 36 | got: 1ea2, expected 1ea2 [OK]
row: 37, col: 37 | got: b324, expected b324 [OK]
row: 37, col: 38 | got: d385, expected d385 [OK]
row: 37, col: 39 | got: 5fd9, expected 5fd9 [OK]
row: 37, col: 40 | got: 52e2, expected 52e2 [OK]
row: 37, col: 41 | got: 44d9, expected 44d9 [OK]
row: 37, col: 42 | got: 145f, expected 145f [OK]
row: 37, col: 43 | got: 106, expected 106 [OK]
row: 37, col: 44 | got: 4405, expected 4405 [OK]
row: 37, col: 45 | got: f34, expected f34 [OK]
row: 37, col: 46 | got: 700e, expected 700e [OK]
row: 37, col: 47 | got: cd3c, expected cd3c [OK]
row: 37, col: 48 | got: aaec, expected aaec [OK]
row: 37, col: 49 | got: 5ba5, expected 5ba5 [OK]
row: 37, col: 50 | got: 2cc4, expected 2cc4 [OK]
row: 37, col: 51 | got: 4c11, expected 4c11 [OK]
row: 37, col: 52 | got: fb77, expected fb77 [OK]
row: 37, col: 53 | got: 836e, expected 836e [OK]
row: 37, col: 54 | got: 86c1, expected 86c1 [OK]
row: 37, col: 55 | got: 6c74, expected 6c74 [OK]
row: 37, col: 56 | got: 64f8, expected 64f8 [OK]
row: 37, col: 57 | got: 564d, expected 564d [OK]
row: 37, col: 58 | got: b4f1, expected b4f1 [OK]
row: 37, col: 59 | got: ce86, expected ce86 [OK]
row: 37, col: 60 | got: 66bf, expected 66bf [OK]
row: 37, col: 61 | got: ff43, expected ff43 [OK]
row: 37, col: 62 | got: f012, expected f012 [OK]
row: 37, col: 63 | got: 9580, expected 9580 [OK]
row: 38, col: 0 | got: 7912, expected 7912 [OK]
row: 38, col: 1 | got: 68d3, expected 68d3 [OK]
row: 38, col: 2 | got: 6abf, expected 6abf [OK]
row: 38, col: 3 | got: abdd, expected abdd [OK]
row: 38, col: 4 | got: 9f0c, expected 9f0c [OK]
row: 38, col: 5 | got: 72e9, expected 72e9 [OK]
row: 38, col: 6 | got: f446, expected f446 [OK]
row: 38, col: 7 | got: 10fd, expected 10fd [OK]
row: 38, col: 8 | got: ddf1, expected ddf1 [OK]
row: 38, col: 9 | got: 42cc, expected 42cc [OK]
row: 38, col: 10 | got: a985, expected a985 [OK]
row: 38, col: 11 | got: c372, expected c372 [OK]
row: 38, col: 12 | got: 68d8, expected 68d8 [OK]
row: 38, col: 13 | got: b19, expected b19 [OK]
row: 38, col: 14 | got: 61d8, expected 61d8 [OK]
row: 38, col: 15 | got: 789, expected 789 [OK]
row: 38, col: 16 | got: bb5e, expected bb5e [OK]
row: 38, col: 17 | got: 7f6b, expected 7f6b [OK]
row: 38, col: 18 | got: 5b06, expected 5b06 [OK]
row: 38, col: 19 | got: 35a9, expected 35a9 [OK]
row: 38, col: 20 | got: dc26, expected dc26 [OK]
row: 38, col: 21 | got: 640f, expected 640f [OK]
row: 38, col: 22 | got: aab5, expected aab5 [OK]
row: 38, col: 23 | got: 3cb4, expected 3cb4 [OK]
row: 38, col: 24 | got: dbc8, expected dbc8 [OK]
row: 38, col: 25 | got: 62b5, expected 62b5 [OK]
row: 38, col: 26 | got: 4bef, expected 4bef [OK]
row: 38, col: 27 | got: 6a32, expected 6a32 [OK]
row: 38, col: 28 | got: 57c9, expected 57c9 [OK]
row: 38, col: 29 | got: 4033, expected 4033 [OK]
row: 38, col: 30 | got: 643, expected 643 [OK]
row: 38, col: 31 | got: fe14, expected fe14 [OK]
row: 38, col: 32 | got: fbcc, expected fbcc [OK]
row: 38, col: 33 | got: a6d9, expected a6d9 [OK]
row: 38, col: 34 | got: 49ca, expected 49ca [OK]
row: 38, col: 35 | got: b1ce, expected b1ce [OK]
row: 38, col: 36 | got: 2da6, expected 2da6 [OK]
row: 38, col: 37 | got: a258, expected a258 [OK]
row: 38, col: 38 | got: 62b2, expected 62b2 [OK]
row: 38, col: 39 | got: 8e7a, expected 8e7a [OK]
row: 38, col: 40 | got: 3732, expected 3732 [OK]
row: 38, col: 41 | got: 7b02, expected 7b02 [OK]
row: 38, col: 42 | got: a433, expected a433 [OK]
row: 38, col: 43 | got: 5bd2, expected 5bd2 [OK]
row: 38, col: 44 | got: 7b4a, expected 7b4a [OK]
row: 38, col: 45 | got: f099, expected f099 [OK]
row: 38, col: 46 | got: 7b01, expected 7b01 [OK]
row: 38, col: 47 | got: 1160, expected 1160 [OK]
row: 38, col: 48 | got: b837, expected b837 [OK]
row: 38, col: 49 | got: d8ce, expected d8ce [OK]
row: 38, col: 50 | got: 7c9d, expected 7c9d [OK]
row: 38, col: 51 | got: d222, expected d222 [OK]
row: 38, col: 52 | got: 5de, expected 5de [OK]
row: 38, col: 53 | got: 70bb, expected 70bb [OK]
row: 38, col: 54 | got: ee75, expected ee75 [OK]
row: 38, col: 55 | got: 8cff, expected 8cff [OK]
row: 38, col: 56 | got: b243, expected b243 [OK]
row: 38, col: 57 | got: a4e8, expected a4e8 [OK]
row: 38, col: 58 | got: 825f, expected 825f [OK]
row: 38, col: 59 | got: cdba, expected cdba [OK]
row: 38, col: 60 | got: 48a6, expected 48a6 [OK]
row: 38, col: 61 | got: 5d65, expected 5d65 [OK]
row: 38, col: 62 | got: dccf, expected dccf [OK]
row: 38, col: 63 | got: bfe3, expected bfe3 [OK]
row: 39, col: 0 | got: c6be, expected c6be [OK]
row: 39, col: 1 | got: d435, expected d435 [OK]
row: 39, col: 2 | got: 4671, expected 4671 [OK]
row: 39, col: 3 | got: 8117, expected 8117 [OK]
row: 39, col: 4 | got: 43c0, expected 43c0 [OK]
row: 39, col: 5 | got: b55b, expected b55b [OK]
row: 39, col: 6 | got: 5dcd, expected 5dcd [OK]
row: 39, col: 7 | got: 9626, expected 9626 [OK]
row: 39, col: 8 | got: 1cd2, expected 1cd2 [OK]
row: 39, col: 9 | got: 5c77, expected 5c77 [OK]
row: 39, col: 10 | got: e089, expected e089 [OK]
row: 39, col: 11 | got: fc72, expected fc72 [OK]
row: 39, col: 12 | got: 9b2d, expected 9b2d [OK]
row: 39, col: 13 | got: 4640, expected 4640 [OK]
row: 39, col: 14 | got: f1d0, expected f1d0 [OK]
row: 39, col: 15 | got: 44b0, expected 44b0 [OK]
row: 39, col: 16 | got: 44d5, expected 44d5 [OK]
row: 39, col: 17 | got: 3a34, expected 3a34 [OK]
row: 39, col: 18 | got: d1ab, expected d1ab [OK]
